"4,3,2,6,2,5,10,7,10,9,13"
"4,3,2,6,2,5,10,7,10,14,13"
"4,3,2,6,2,5,10,13,10,9,13"
"4,3,2,6,2,5,10,13,10,14,13"
"4,3,2,6,2,5,10,15,10,9,13"
"4,3,2,6,2,5,10,15,10,14,13"
"4,3,2,6,2,7,2,5,10,9,13"
"4,3,2,6,2,7,2,5,10,14,13"
"4,3,2,6,2,7,2,7,10,9,13"
"4,3,2,6,2,7,2,7,10,14,13"
"4,3,2,6,2,7,4,7,10,9,13"
"4,3,2,6,2,7,4,7,10,14,13"
"4,3,2,6,2,7,10,5,10,9,13"
"4,3,2,6,2,7,10,5,10,14,13"
"4,3,2,6,2,7,10,7,10,9,13"
"4,3,2,6,2,7,10,7,10,14,13"
"4,3,2,6,2,7,10,13,10,9,13"
"4,3,2,6,2,7,10,13,10,14,13"
"4,3,2,6,2,7,10,15,10,9,13"
"4,3,2,6,2,7,10,15,10,14,13"
"4,3,2,6,2,7,12,7,10,9,13"
"4,3,2,6,2,7,12,7,10,14,13"
"4,3,2,6,2,7,12,15,10,9,13"
"4,3,2,6,2,7,12,15,10,14,13"
"4,3,2,6,5,2,5,2,5,9,13"
"4,3,2,6,5,2,5,10,5,9,13"
"4,3,2,6,5,2,5,10,13,9,13"
"4,3,2,6,5,2,5,10,13,14,13"
"4,3,2,6,5,2,5,10,15,14,13"
"4,3,2,6,5,2,7,2,5,9,13"
"4,3,2,6,5,2,7,10,5,9,13"
"4,3,2,6,5,2,7,10,13,9,13"
"4,3,2,6,5,2,7,10,13,14,13"
"4,3,2,6,5,2,7,10,15,14,13"
"4,3,2,6,5,2,7,12,15,14,13"
"4,3,2,6,5,10,5,2,5,9,13"
"4,3,2,6,5,10,5,10,5,9,13"
"4,3,2,6,5,10,5,10,13,9,13"
"4,3,2,6,5,10,5,10,13,14,13"
"4,3,2,6,5,10,5,10,15,14,13"
"4,3,2,6,5,10,7,2,5,9,13"
"4,3,2,6,5,10,7,10,5,9,13"
"4,3,2,6,5,10,7,10,13,9,13"
"4,3,2,6,5,10,7,10,13,14,13"
"4,3,2,6,5,10,7,10,15,14,13"
"4,3,2,6,5,10,7,12,15,14,13"
"4,3,2,6,5,10,13,10,5,9,13"
"4,3,2,6,5,10,13,10,13,9,13"
"4,3,2,6,5,10,13,10,13,14,13"
"4,3,2,6,5,10,13,10,15,14,13"
"4,3,2,6,5,10,15,10,5,9,13"
"4,3,2,6,5,10,15,10,13,9,13"
"4,3,2,6,5,10,15,10,13,14,13"
"4,3,2,6,5,10,15,10,15,14,13"
"4,3,2,6,5,10,15,12,15,14,13"
"4,3,2,6,7,2,5,2,5,9,13"
"4,3,2,6,7,2,5,10,5,9,13"
"4,3,2,6,7,2,5,10,13,9,13"
"4,3,2,6,7,2,5,10,13,14,13"
"4,3,2,6,7,2,5,10,15,14,13"
"4,3,2,6,7,2,7,2,5,9,13"
"4,3,2,6,7,2,7,10,5,9,13"
"4,3,2,6,7,2,7,10,13,9,13"
"4,3,2,6,7,2,7,10,13,14,13"
"4,3,2,6,7,2,7,10,15,14,13"
"4,3,2,6,7,2,7,12,15,14,13"
"4,3,2,6,7,4,7,2,5,9,13"
"4,3,2,6,7,4,7,10,5,9,13"
"4,3,2,6,7,4,7,10,13,9,13"
"4,3,2,6,7,4,7,10,13,14,13"
"4,3,2,6,7,4,7,10,15,14,13"
"4,3,2,6,7,4,7,12,15,14,13"
"4,3,2,6,7,10,5,2,5,9,13"
"4,3,2,6,7,10,5,10,5,9,13"
"4,3,2,6,7,10,5,10,13,9,13"
"4,3,2,6,7,10,5,10,13,14,13"
"4,3,2,6,7,10,5,10,15,14,13"
"4,3,2,6,7,10,7,2,5,9,13"
"4,3,2,6,7,10,7,10,5,9,13"
"4,3,2,6,7,10,7,10,13,9,13"
"4,3,2,6,7,10,7,10,13,14,13"
"4,3,2,6,7,10,7,10,15,14,13"
"4,3,2,6,7,10,7,12,15,14,13"
"4,3,2,6,7,10,13,10,5,9,13"
"4,3,2,6,7,10,13,10,13,9,13"
"4,3,2,6,7,10,13,10,13,14,13"
"4,3,2,6,7,10,13,10,15,14,13"
"4,3,2,6,7,10,15,10,5,9,13"
"4,3,2,6,7,10,15,10,13,9,13"
"4,3,2,6,7,10,15,10,13,14,13"
"4,3,2,6,7,10,15,10,15,14,13"
"4,3,2,6,7,10,15,12,15,14,13"
"4,3,2,6,7,12,7,2,5,9,13"
"4,3,2,6,7,12,7,10,5,9,13"
"4,3,2,6,7,12,7,10,13,9,13"
"4,3,2,6,7,12,7,10,13,14,13"
"4,3,2,6,7,12,7,10,15,14,13"
"4,3,2,6,7,12,7,12,15,14,13"
"4,3,2,6,7,12,15,10,5,9,13"
"4,3,2,6,7,12,15,10,13,9,13"
"4,3,2,6,7,12,15,10,13,14,13"
"4,3,2,6,7,12,15,10,15,14,13"
"4,3,2,6,7,12,15,12,15,14,13"
"4,3,2,6,10,5,2,5,10,9,13"
"4,3,2,6,10,5,2,5,10,14,13"
"4,3,2,6,10,5,2,7,10,9,13"
"4,3,2,6,10,5,2,7,10,14,13"
"4,3,2,6,10,5,10,5,10,9,13"
"4,3,2,6,10,5,10,5,10,14,13"
"4,3,2,6,10,5,10,7,10,9,13"
"4,3,2,6,10,5,10,7,10,14,13"
"4,3,2,6,10,5,10,13,10,9,13"
"4,3,2,6,10,5,10,13,10,14,13"
"4,3,2,6,10,5,10,15,10,9,13"
"4,3,2,6,10,5,10,15,10,14,13"
"4,3,2,6,10,7,2,5,10,9,13"
"4,3,2,6,10,7,2,5,10,14,13"
"4,3,2,6,10,7,2,7,10,9,13"
"4,3,2,6,10,7,2,7,10,14,13"
"4,3,2,6,10,7,4,7,10,9,13"
"4,3,2,6,10,7,4,7,10,14,13"
"4,3,2,6,10,7,10,5,10,9,13"
"4,3,2,6,10,7,10,5,10,14,13"
"4,3,2,6,10,7,10,7,10,9,13"
"4,3,2,6,10,7,10,7,10,14,13"
"4,3,2,6,10,7,10,13,10,9,13"
"4,3,2,6,10,7,10,13,10,14,13"
"4,3,2,6,10,7,10,15,10,9,13"
"4,3,2,6,10,7,10,15,10,14,13"
"4,3,2,6,10,7,12,7,10,9,13"
"4,3,2,6,10,7,12,7,10,14,13"
"4,3,2,6,10,7,12,15,10,9,13"
"4,3,2,6,10,7,12,15,10,14,13"
"4,3,2,6,10,13,10,5,10,9,13"
"4,3,2,6,10,13,10,5,10,14,13"
"4,3,2,6,10,13,10,7,10,9,13"
"4,3,2,6,10,13,10,7,10,14,13"
"4,3,2,6,10,13,10,13,10,9,13"
"4,3,2,6,10,13,10,13,10,14,13"
"4,3,2,6,10,13,10,15,10,9,13"
"4,3,2,6,10,13,10,15,10,14,13"
"4,3,2,6,10,15,10,5,10,9,13"
"4,3,2,6,10,15,10,5,10,14,13"
"4,3,2,6,10,15,10,7,10,9,13"
"4,3,2,6,10,15,10,7,10,14,13"
"4,3,2,6,10,15,10,13,10,9,13"
"4,3,2,6,10,15,10,13,10,14,13"
"4,3,2,6,10,15,10,15,10,9,13"
"4,3,2,6,10,15,10,15,10,14,13"
"4,3,2,6,10,15,12,7,10,9,13"
"4,3,2,6,10,15,12,7,10,14,13"
"4,3,2,6,10,15,12,15,10,9,13"
"4,3,2,6,10,15,12,15,10,14,13"
"4,3,4,3,2,5,2,5,10,9,13"
"4,3,4,3,2,5,2,5,10,14,13"
"4,3,4,3,2,5,2,7,10,9,13"
"4,3,4,3,2,5,2,7,10,14,13"
"4,3,4,3,2,5,10,5,10,9,13"
"4,3,4,3,2,5,10,5,10,14,13"
"4,3,4,3,2,5,10,7,10,9,13"
"4,3,4,3,2,5,10,7,10,14,13"
"4,3,4,3,2,5,10,13,10,9,13"
"4,3,4,3,2,5,10,13,10,14,13"
"4,3,4,3,2,5,10,15,10,9,13"
"4,3,4,3,2,5,10,15,10,14,13"
"4,3,4,3,2,7,2,5,10,9,13"
"4,3,4,3,2,7,2,5,10,14,13"
"4,3,4,3,2,7,2,7,10,9,13"
"4,3,4,3,2,7,2,7,10,14,13"
"4,3,4,3,2,7,4,7,10,9,13"
"4,3,4,3,2,7,4,7,10,14,13"
"4,3,4,3,2,7,10,5,10,9,13"
"4,3,4,3,2,7,10,5,10,14,13"
"4,3,4,3,2,7,10,7,10,9,13"
"4,3,4,3,2,7,10,7,10,14,13"
"4,3,4,3,2,7,10,13,10,9,13"
"4,3,4,3,2,7,10,13,10,14,13"
"4,3,4,3,2,7,10,15,10,9,13"
"4,3,4,3,2,7,10,15,10,14,13"
"4,3,4,3,2,7,12,7,10,9,13"
"4,3,4,3,2,7,12,7,10,14,13"
"4,3,4,3,2,7,12,15,10,9,13"
"4,3,4,3,2,7,12,15,10,14,13"
"4,3,4,3,4,7,2,5,10,9,13"
"4,3,4,3,4,7,2,5,10,14,13"
"4,3,4,3,4,7,2,7,10,9,13"
"4,3,4,3,4,7,2,7,10,14,13"
"4,3,4,3,4,7,4,7,10,9,13"
"4,3,4,3,4,7,4,7,10,14,13"
"4,3,4,3,4,7,10,5,10,9,13"
"4,3,4,3,4,7,10,5,10,14,13"
"4,3,4,3,4,7,10,7,10,9,13"
"4,3,4,3,4,7,10,7,10,14,13"
"4,3,4,3,4,7,10,13,10,9,13"
"4,3,4,3,4,7,10,13,10,14,13"
"4,3,4,3,4,7,10,15,10,9,13"
"4,3,4,3,4,7,10,15,10,14,13"
"4,3,4,3,4,7,12,7,10,9,13"
"4,3,4,3,4,7,12,7,10,14,13"
"4,3,4,3,4,7,12,15,10,9,13"
"4,3,4,3,4,7,12,15,10,14,13"
"4,3,4,3,7,2,5,2,5,9,13"
"4,3,4,3,7,2,5,10,5,9,13"
"4,3,4,3,7,2,5,10,13,9,13"
"4,3,4,3,7,2,5,10,13,14,13"
"4,3,4,3,7,2,5,10,15,14,13"
"4,3,4,3,7,2,7,2,5,9,13"
"4,3,4,3,7,2,7,10,5,9,13"
"4,3,4,3,7,2,7,10,13,9,13"
"4,3,4,3,7,2,7,10,13,14,13"
"4,3,4,3,7,2,7,10,15,14,13"
"4,3,4,3,7,2,7,12,15,14,13"
"4,3,4,3,7,4,7,2,5,9,13"
"4,3,4,3,7,4,7,10,5,9,13"
"4,3,4,3,7,4,7,10,13,9,13"
"4,3,4,3,7,4,7,10,13,14,13"
"4,3,4,3,7,4,7,10,15,14,13"
"4,3,4,3,7,4,7,12,15,14,13"
"4,3,4,3,7,10,5,2,5,9,13"
"4,3,4,3,7,10,5,10,5,9,13"
"4,3,4,3,7,10,5,10,13,9,13"
"4,3,4,3,7,10,5,10,13,14,13"
"4,3,4,3,7,10,5,10,15,14,13"
"4,3,4,3,7,10,7,2,5,9,13"
"4,3,4,3,7,10,7,10,5,9,13"
"4,3,4,3,7,10,7,10,13,9,13"
"4,3,4,3,7,10,7,10,13,14,13"
"4,3,4,3,7,10,7,10,15,14,13"
"4,3,4,3,7,10,7,12,15,14,13"
"4,3,4,3,7,10,13,10,5,9,13"
"4,3,4,3,7,10,13,10,13,9,13"
"4,3,4,3,7,10,13,10,13,14,13"
"4,3,4,3,7,10,13,10,15,14,13"
"4,3,4,3,7,10,15,10,5,9,13"
"4,3,4,3,7,10,15,10,13,9,13"
"4,3,4,3,7,10,15,10,13,14,13"
"4,3,4,3,7,10,15,10,15,14,13"
"4,3,4,3,7,10,15,12,15,14,13"
"4,3,4,3,7,12,7,2,5,9,13"
"4,3,4,3,7,12,7,10,5,9,13"
"4,3,4,3,7,12,7,10,13,9,13"
"4,3,4,3,7,12,7,10,13,14,13"
"4,3,4,3,7,12,7,10,15,14,13"
"4,3,4,3,7,12,7,12,15,14,13"
"4,3,4,3,7,12,15,10,5,9,13"
"4,3,4,3,7,12,15,10,13,9,13"
"4,3,4,3,7,12,15,10,13,14,13"
"4,3,4,3,7,12,15,10,15,14,13"
"4,3,4,3,7,12,15,12,15,14,13"
"4,3,4,8,4,7,2,5,10,9,13"
"4,3,4,8,4,7,2,5,10,14,13"
"4,3,4,8,4,7,2,7,10,9,13"
"4,3,4,8,4,7,2,7,10,14,13"
"4,3,4,8,4,7,4,7,10,9,13"
"4,3,4,8,4,7,4,7,10,14,13"
"4,3,4,8,4,7,10,5,10,9,13"
"4,3,4,8,4,7,10,5,10,14,13"
"4,3,4,8,4,7,10,7,10,9,13"
"4,3,4,8,4,7,10,7,10,14,13"
"4,3,4,8,4,7,10,13,10,9,13"
"4,3,4,8,4,7,10,13,10,14,13"
"4,3,4,8,4,7,10,15,10,9,13"
"4,3,4,8,4,7,10,15,10,14,13"
"4,3,4,8,4,7,12,7,10,9,13"
"4,3,4,8,4,7,12,7,10,14,13"
"4,3,4,8,4,7,12,15,10,9,13"
"4,3,4,8,4,7,12,15,10,14,13"
"4,3,4,8,7,2,5,2,5,9,13"
"4,3,4,8,7,2,5,10,5,9,13"
"4,3,4,8,7,2,5,10,13,9,13"
"4,3,4,8,7,2,5,10,13,14,13"
"4,3,4,8,7,2,5,10,15,14,13"
"4,3,4,8,7,2,7,2,5,9,13"
"4,3,4,8,7,2,7,10,5,9,13"
"4,3,4,8,7,2,7,10,13,9,13"
"4,3,4,8,7,2,7,10,13,14,13"
"4,3,4,8,7,2,7,10,15,14,13"
"4,3,4,8,7,2,7,12,15,14,13"
"4,3,4,8,7,4,7,2,5,9,13"
"4,3,4,8,7,4,7,10,5,9,13"
"4,3,4,8,7,4,7,10,13,9,13"
"4,3,4,8,7,4,7,10,13,14,13"
"4,3,4,8,7,4,7,10,15,14,13"
"4,3,4,8,7,4,7,12,15,14,13"
"4,3,4,8,7,10,5,2,5,9,13"
"4,3,4,8,7,10,5,10,5,9,13"
"4,3,4,8,7,10,5,10,13,9,13"
"4,3,4,8,7,10,5,10,13,14,13"
"4,3,4,8,7,10,5,10,15,14,13"
"4,3,4,8,7,10,7,2,5,9,13"
"4,3,4,8,7,10,7,10,5,9,13"
"4,3,4,8,7,10,7,10,13,9,13"
"4,3,4,8,7,10,7,10,13,14,13"
"4,3,4,8,7,10,7,10,15,14,13"
"4,3,4,8,7,10,7,12,15,14,13"
"4,3,4,8,7,10,13,10,5,9,13"
"4,3,4,8,7,10,13,10,13,9,13"
"4,3,4,8,7,10,13,10,13,14,13"
"4,3,4,8,7,10,13,10,15,14,13"
"4,3,4,8,7,10,15,10,5,9,13"
"4,3,4,8,7,10,15,10,13,9,13"
"4,3,4,8,7,10,15,10,13,14,13"
"4,3,4,8,7,10,15,10,15,14,13"
"4,3,4,8,7,10,15,12,15,14,13"
"4,3,4,8,7,12,7,2,5,9,13"
"4,3,4,8,7,12,7,10,5,9,13"
"4,3,4,8,7,12,7,10,13,9,13"
"4,3,4,8,7,12,7,10,13,14,13"
"4,3,4,8,7,12,7,10,15,14,13"
"4,3,4,8,7,12,7,12,15,14,13"
"4,3,4,8,7,12,15,10,5,9,13"
"4,3,4,8,7,12,15,10,13,9,13"
"4,3,4,8,7,12,15,10,13,14,13"
"4,3,4,8,7,12,15,10,15,14,13"
"4,3,4,8,7,12,15,12,15,14,13"
"4,3,4,8,12,7,2,5,10,9,13"
"4,3,4,8,12,7,2,5,10,14,13"
"4,3,4,8,12,7,2,7,10,9,13"
"4,3,4,8,12,7,2,7,10,14,13"
"4,3,4,8,12,7,4,7,10,9,13"
"4,3,4,8,12,7,4,7,10,14,13"
"4,3,4,8,12,7,10,5,10,9,13"
"4,3,4,8,12,7,10,5,10,14,13"
"4,3,4,8,12,7,10,7,10,9,13"
"4,3,4,8,12,7,10,7,10,14,13"
"4,3,4,8,12,7,10,13,10,9,13"
"4,3,4,8,12,7,10,13,10,14,13"
"4,3,4,8,12,7,10,15,10,9,13"
"4,3,4,8,12,7,10,15,10,14,13"
"4,3,4,8,12,7,12,7,10,9,13"
"4,3,4,8,12,7,12,7,10,14,13"
"4,3,4,8,12,7,12,15,10,9,13"
"4,3,4,8,12,7,12,15,10,14,13"
"4,3,4,8,12,15,10,5,10,9,13"
"4,3,4,8,12,15,10,5,10,14,13"
"4,3,4,8,12,15,10,7,10,9,13"
"4,3,4,8,12,15,10,7,10,14,13"
"4,3,4,8,12,15,10,13,10,9,13"
"4,3,4,8,12,15,10,13,10,14,13"
"4,3,4,8,12,15,10,15,10,9,13"
"4,3,4,8,12,15,10,15,10,14,13"
"4,3,4,8,12,15,12,7,10,9,13"
"4,3,4,8,12,15,12,7,10,14,13"
"4,3,4,8,12,15,12,15,10,9,13"
"4,3,4,8,12,15,12,15,10,14,13"
"4,3,7,3,2,5,2,5,10,9,13"
"4,3,7,3,2,5,2,5,10,14,13"
"4,3,7,3,2,5,2,7,10,9,13"
"4,3,7,3,2,5,2,7,10,14,13"
"4,3,7,3,2,5,10,5,10,9,13"
"4,3,7,3,2,5,10,5,10,14,13"
"4,3,7,3,2,5,10,7,10,9,13"
"4,3,7,3,2,5,10,7,10,14,13"
"4,3,7,3,2,5,10,13,10,9,13"
"4,3,7,3,2,5,10,13,10,14,13"
"4,3,7,3,2,5,10,15,10,9,13"
"4,3,7,3,2,5,10,15,10,14,13"
"4,3,7,3,2,7,2,5,10,9,13"
"4,3,7,3,2,7,2,5,10,14,13"
"4,3,7,3,2,7,2,7,10,9,13"
"4,3,7,3,2,7,2,7,10,14,13"
"4,3,7,3,2,7,4,7,10,9,13"
"4,3,7,3,2,7,4,7,10,14,13"
"4,3,7,3,2,7,10,5,10,9,13"
"4,3,7,3,2,7,10,5,10,14,13"
"4,3,7,3,2,7,10,7,10,9,13"
"4,3,7,3,2,7,10,7,10,14,13"
"4,3,7,3,2,7,10,13,10,9,13"
"4,3,7,3,2,7,10,13,10,14,13"
"4,3,7,3,2,7,10,15,10,9,13"
"4,3,7,3,2,7,10,15,10,14,13"
"4,3,7,3,2,7,12,7,10,9,13"
"4,3,7,3,2,7,12,7,10,14,13"
"4,3,7,3,2,7,12,15,10,9,13"
"4,3,7,3,2,7,12,15,10,14,13"
"4,3,7,3,4,7,2,5,10,9,13"
"4,3,7,3,4,7,2,5,10,14,13"
"4,3,7,3,4,7,2,7,10,9,13"
"4,3,7,3,4,7,2,7,10,14,13"
"4,3,7,3,4,7,4,7,10,9,13"
"4,3,7,3,4,7,4,7,10,14,13"
"4,3,7,3,4,7,10,5,10,9,13"
"4,3,7,3,4,7,10,5,10,14,13"
"4,3,7,3,4,7,10,7,10,9,13"
"4,3,7,3,4,7,10,7,10,14,13"
"4,3,7,3,4,7,10,13,10,9,13"
"4,3,7,3,4,7,10,13,10,14,13"
"4,3,7,3,4,7,10,15,10,9,13"
"4,3,7,3,4,7,10,15,10,14,13"
"4,3,7,3,4,7,12,7,10,9,13"
"4,3,7,3,4,7,12,7,10,14,13"
"4,3,7,3,4,7,12,15,10,9,13"
"4,3,7,3,4,7,12,15,10,14,13"
"4,3,7,3,7,2,5,2,5,9,13"
"4,3,7,3,7,2,5,10,5,9,13"
"4,3,7,3,7,2,5,10,13,9,13"
"4,3,7,3,7,2,5,10,13,14,13"
"4,3,7,3,7,2,5,10,15,14,13"
"4,3,7,3,7,2,7,2,5,9,13"
"4,3,7,3,7,2,7,10,5,9,13"
"4,3,7,3,7,2,7,10,13,9,13"
"4,3,7,3,7,2,7,10,13,14,13"
"4,3,7,3,7,2,7,10,15,14,13"
"4,3,7,3,7,2,7,12,15,14,13"
"4,3,7,3,7,4,7,2,5,9,13"
"4,3,7,3,7,4,7,10,5,9,13"
"4,3,7,3,7,4,7,10,13,9,13"
"4,3,7,3,7,4,7,10,13,14,13"
"4,3,7,3,7,4,7,10,15,14,13"
"4,3,7,3,7,4,7,12,15,14,13"
"4,3,7,3,7,10,5,2,5,9,13"
"4,3,7,3,7,10,5,10,5,9,13"
"4,3,7,3,7,10,5,10,13,9,13"
"4,3,7,3,7,10,5,10,13,14,13"
"4,3,7,3,7,10,5,10,15,14,13"
"4,3,7,3,7,10,7,2,5,9,13"
"4,3,7,3,7,10,7,10,5,9,13"
"4,3,7,3,7,10,7,10,13,9,13"
"4,3,7,3,7,10,7,10,13,14,13"
"4,3,7,3,7,10,7,10,15,14,13"
